business_used_car_id,created_at,deleted_at,modified_at,description,car_transmission_kind,company_service_type,color,distance,fuel,image_src,model_option,model_year,name,passengers,member_id
476,2021-04-29 03:36:37,2021-02-05 10:21:55,2021-08-18 14:19:36,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.",STICK,DIRECTTRADE,Puce,48,GAS,http://dummyimage.com/195x217.png/dddddd/000000,accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi,2003,Gallardo,8,328
477,2021-09-02 21:43:00,2021-08-17 15:34:21,2021-03-31 10:49:51,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",STICK,SALE,Teal,72,DIESEL,http://dummyimage.com/127x384.png/ff4444/ffffff,leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam,1985,Esprit,7,31
478,2021-01-12 15:12:45,2021-02-08 19:20:26,2021-03-30 23:32:06,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.",AUTOMATIC,DIRECTTRADE,Green,74,GASOLINE,http://dummyimage.com/133x223.png/dddddd/000000,phasellus in felis donec semper sapien a libero nam dui proin leo,1998,Sportage,7,413
479,2021-06-27 03:20:03,2021-05-18 14:58:08,2021-09-11 12:03:14,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.",AUTOMATIC,DIRECTTRADE,Purple,88,GASOLINE,http://dummyimage.com/149x102.png/ff4444/ffffff,aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit,1985,Jetta,9,676
480,2021-09-13 16:20:37,2021-03-27 20:26:27,2021-03-06 18:50:10,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.",AUTOMATIC,SALE,Pink,14,DIESEL,http://dummyimage.com/150x337.png/5fa2dd/ffffff,lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at,2010,G3,3,926
481,2021-08-20 05:52:46,2021-06-29 12:56:06,2021-04-17 19:18:42,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.",AUTOMATIC,DIRECTTRADE,Crimson,65,GAS,http://dummyimage.com/145x198.png/ff4444/ffffff,duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel,2003,Sierra 3500,9,29
482,2021-09-10 14:20:33,2021-09-18 22:11:32,2021-01-23 22:15:40,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.",STICK,CHANGE,Goldenrod,92,GAS,http://dummyimage.com/142x191.png/ff4444/ffffff,vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi,2000,Mountaineer,9,438
483,2021-06-03 07:44:34,2021-04-25 18:49:38,2021-09-16 07:09:38,"Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",STICK,DIRECTTRADE,Indigo,96,GAS,http://dummyimage.com/152x194.png/dddddd/000000,morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit,1972,SM,10,618
484,2021-08-26 00:11:37,2021-06-24 04:25:00,2021-03-28 12:22:25,"Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",STICK,DIRECTTRADE,Pink,98,DIESEL,http://dummyimage.com/195x218.png/dddddd/000000,venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus,2006,QX,1,442
485,2021-01-31 17:36:02,2021-03-27 12:35:40,2021-01-04 01:33:58,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",AUTOMATIC,DIRECTTRADE,Goldenrod,68,DIESEL,http://dummyimage.com/100x186.png/dddddd/000000,sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus,1998,QX,1,134
486,2021-03-21 21:56:09,2021-05-13 06:30:44,2021-05-19 16:57:38,"Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.

Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",AUTOMATIC,SALE,Fuscia,51,GAS,http://dummyimage.com/249x179.png/cc0000/ffffff,lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede,2012,Compass,7,666
487,2021-01-15 14:21:41,2021-08-03 12:51:07,2021-08-24 02:36:09,"Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",AUTOMATIC,CHANGE,Teal,94,GASOLINE,http://dummyimage.com/198x169.png/cc0000/ffffff,adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a,1992,Ram 50,4,465
488,2021-09-15 13:29:37,2021-02-02 02:32:34,2021-03-10 22:10:33,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,STICK,CHANGE,Turquoise,21,DIESEL,http://dummyimage.com/215x214.png/dddddd/000000,varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices,2012,Transit Connect,4,129
489,2021-01-21 02:16:28,2021-05-25 20:09:39,2021-02-28 20:43:05,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",STICK,DIRECTTRADE,Purple,8,GASOLINE,http://dummyimage.com/184x371.png/5fa2dd/ffffff,pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit,2003,Santa Fe,3,497
490,2021-02-16 03:03:49,2021-01-19 11:37:31,2021-03-20 20:15:13,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.",STICK,DIRECTTRADE,Red,39,GAS,http://dummyimage.com/122x281.png/cc0000/ffffff,sed justo pellentesque viverra pede ac diam cras pellentesque volutpat,2002,XK Series,8,339
491,2021-03-10 11:19:22,2021-09-07 14:12:44,2021-08-13 07:06:14,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",AUTOMATIC,SALE,Teal,17,GASOLINE,http://dummyimage.com/229x212.png/cc0000/ffffff,libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus,2001,Aztek,7,317
492,2021-08-20 10:25:50,2021-04-13 19:50:12,2021-05-15 14:19:25,Phasellus in felis. Donec semper sapien a libero. Nam dui.,AUTOMATIC,CHANGE,Yellow,65,GASOLINE,http://dummyimage.com/220x378.png/5fa2dd/ffffff,consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in,2010,MKS,4,811
493,2021-09-11 20:32:04,2021-08-24 07:50:54,2021-08-09 17:59:10,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",STICK,CHANGE,Aquamarine,58,GASOLINE,http://dummyimage.com/191x389.png/dddddd/000000,at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo,2000,Escape,3,77
494,2021-05-06 07:33:37,2021-05-21 23:46:04,2021-08-08 03:09:14,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",STICK,SALE,Khaki,65,GAS,http://dummyimage.com/119x372.png/ff4444/ffffff,vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat,1988,CR-X,8,22
495,2021-09-22 07:45:48,2021-08-21 19:37:45,2021-05-06 10:40:25,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.",AUTOMATIC,CHANGE,Puce,59,GASOLINE,http://dummyimage.com/203x198.png/cc0000/ffffff,in faucibus orci luctus et ultrices posuere cubilia curae duis,1992,2500,6,355
496,2021-07-21 01:33:20,2021-06-10 08:38:09,2021-01-07 11:13:06,"In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.",STICK,SALE,Green,3,GASOLINE,http://dummyimage.com/241x252.png/ff4444/ffffff,a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus,1993,D150,2,884
497,2021-01-23 18:48:39,2021-07-14 00:33:43,2021-01-06 10:58:04,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,AUTOMATIC,SALE,Turquoise,79,GAS,http://dummyimage.com/231x361.png/5fa2dd/ffffff,porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet,2001,Dakota,1,960
498,2021-05-10 04:10:39,2021-04-20 23:45:44,2021-04-16 17:20:46,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.",STICK,SALE,Indigo,18,GAS,http://dummyimage.com/145x125.png/dddddd/000000,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla,1992,164,8,569
499,2021-07-13 19:31:50,2021-08-27 22:41:41,2021-04-13 18:31:55,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.

Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",STICK,SALE,Blue,18,GAS,http://dummyimage.com/182x392.png/5fa2dd/ffffff,consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio,1992,Celica,10,392
500,2021-08-23 09:31:40,2021-06-18 16:39:25,2021-01-12 15:59:54,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",AUTOMATIC,SALE,Purple,34,GASOLINE,http://dummyimage.com/241x359.png/dddddd/000000,dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis,1998,Esteem,5,202
501,2021-05-30 14:55:14,2021-09-03 09:41:06,2021-05-05 23:12:20,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,STICK,CHANGE,Violet,83,DIESEL,http://dummyimage.com/139x165.png/dddddd/000000,curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla,2004,Grand Caravan,7,510
502,2021-06-27 13:44:22,2021-07-24 10:39:46,2021-04-30 10:17:02,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.",AUTOMATIC,DIRECTTRADE,Goldenrod,58,GASOLINE,http://dummyimage.com/124x282.png/dddddd/000000,ac neque duis bibendum morbi non quam nec dui luctus,2008,Azera,3,115
503,2021-07-28 07:49:50,2021-01-25 03:24:03,2021-03-25 10:44:27,"Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",AUTOMATIC,CHANGE,Mauv,66,DIESEL,http://dummyimage.com/185x336.png/cc0000/ffffff,tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum,2004,Thunderbird,5,257
504,2021-09-08 00:19:19,2021-08-09 13:39:11,2021-02-23 14:25:32,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,AUTOMATIC,CHANGE,Goldenrod,92,GAS,http://dummyimage.com/161x388.png/cc0000/ffffff,id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi,2003,CTS,2,93
505,2021-07-05 16:37:23,2021-06-20 00:10:20,2021-08-08 17:51:40,"In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.",STICK,SALE,Orange,72,DIESEL,http://dummyimage.com/179x368.png/cc0000/ffffff,dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia,1993,Defender,10,769
506,2021-05-30 07:05:27,2021-08-05 15:06:00,2021-05-04 14:25:26,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.",STICK,DIRECTTRADE,Khaki,25,GASOLINE,http://dummyimage.com/247x153.png/dddddd/000000,aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci,2010,CC,6,908
507,2021-01-31 10:22:26,2021-04-28 17:40:48,2021-09-24 01:34:43,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,AUTOMATIC,DIRECTTRADE,Crimson,100,GAS,http://dummyimage.com/110x258.png/dddddd/000000,amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim,1996,Passat,9,780
508,2021-01-12 02:48:40,2021-02-27 00:15:29,2021-08-27 13:42:17,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",AUTOMATIC,DIRECTTRADE,Yellow,99,GASOLINE,http://dummyimage.com/208x139.png/dddddd/000000,blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse,1992,Sonoma Club,10,623
509,2021-06-23 09:57:47,2021-09-08 11:50:31,2021-02-09 13:30:43,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.",STICK,CHANGE,Yellow,38,GASOLINE,http://dummyimage.com/101x390.png/5fa2dd/ffffff,donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam,1994,Ram Wagon B250,2,807
510,2021-09-22 07:39:38,2021-08-10 00:12:03,2021-08-02 15:56:34,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,AUTOMATIC,SALE,Pink,27,GAS,http://dummyimage.com/172x211.png/cc0000/ffffff,felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at,1995,8 Series,10,456
511,2021-06-02 00:16:15,2021-06-28 16:08:50,2021-05-05 12:41:51,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.",STICK,SALE,Pink,68,GAS,http://dummyimage.com/192x239.png/5fa2dd/ffffff,praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus,2008,Mazda3,8,818
