company_car_id,created_at,deleted_at,modified_at,car_transmission_kind,color,distance,fuel,image_src,model_option,model_year,name,passengers,admin_id
626,2021-03-13 10:25:31,2021-08-04 00:04:56,2021-06-04 22:22:47,AUTOMATIC,Turquoise,43,GAS,http://dummyimage.com/189x279.png/5fa2dd/ffffff,nunc rhoncus dui vel sem sed sagittis nam congue risus,2011,Veracruz,7,913
627,2021-08-31 11:20:30,2021-08-02 18:13:03,2021-03-24 22:54:56,STICK,Pink,92,GAS,http://dummyimage.com/169x344.png/ff4444/ffffff,eget eros elementum pellentesque quisque porta volutpat erat quisque erat,2012,Charger,5,219
628,2021-07-13 13:37:26,2021-07-09 20:21:53,2021-03-02 14:03:31,STICK,Yellow,46,GAS,http://dummyimage.com/179x385.png/cc0000/ffffff,amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum,1994,Precis,8,801
629,2021-01-21 20:47:57,2021-04-29 12:25:18,2021-03-25 08:57:14,AUTOMATIC,Blue,64,GASOLINE,http://dummyimage.com/193x321.png/ff4444/ffffff,morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum,1999,C-Class,4,238
630,2021-05-17 03:10:55,2021-05-09 23:52:36,2021-03-25 01:20:49,STICK,Green,19,DIESEL,http://dummyimage.com/203x337.png/ff4444/ffffff,rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel,2005,CLK-Class,1,940
631,2021-04-22 04:45:07,2021-07-24 03:27:07,2021-08-24 18:17:57,STICK,Mauv,66,GASOLINE,http://dummyimage.com/139x181.png/ff4444/ffffff,massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in,2012,Outlander Sport,4,2
632,2021-04-23 13:59:30,2021-02-03 08:02:36,2021-01-27 10:53:29,AUTOMATIC,Orange,3,GAS,http://dummyimage.com/206x215.png/5fa2dd/ffffff,in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum,1993,Sable,2,363
633,2021-02-25 22:16:09,2021-05-13 04:59:33,2021-06-17 21:51:12,AUTOMATIC,Khaki,9,GASOLINE,http://dummyimage.com/240x244.png/ff4444/ffffff,quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis,1975,Monza,10,130
634,2021-04-05 01:49:30,2021-03-19 16:06:41,2021-01-29 00:34:55,STICK,Mauv,56,GAS,http://dummyimage.com/204x366.png/dddddd/000000,etiam faucibus cursus urna ut tellus nulla ut erat id,2004,Dakota,4,815
635,2021-01-27 18:17:13,2021-07-21 11:34:09,2021-01-06 21:34:35,STICK,Blue,84,GASOLINE,http://dummyimage.com/169x191.png/cc0000/ffffff,faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam,1986,Truck,1,37
636,2021-06-23 20:41:48,2021-05-02 00:04:18,2021-04-20 01:33:40,STICK,Mauv,61,GASOLINE,http://dummyimage.com/237x252.png/dddddd/000000,nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit,1956,Corvette,10,862
637,2021-09-22 01:47:33,2021-07-08 07:39:25,2021-05-01 14:53:22,AUTOMATIC,Fuscia,56,DIESEL,http://dummyimage.com/193x400.png/ff4444/ffffff,ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque,1992,Integra,9,996
638,2021-01-04 16:26:22,2021-09-04 00:38:35,2021-07-29 10:20:56,STICK,Red,35,GASOLINE,http://dummyimage.com/245x285.png/dddddd/000000,elementum in hac habitasse platea dictumst morbi vestibulum velit id,1987,Sable,4,25
639,2021-01-27 05:47:44,2021-07-04 17:45:29,2021-09-08 05:06:55,STICK,Turquoise,16,GAS,http://dummyimage.com/109x333.png/cc0000/ffffff,elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus,2003,911,1,143
640,2021-05-17 02:11:36,2021-08-18 23:29:42,2021-05-31 15:29:36,STICK,Red,74,DIESEL,http://dummyimage.com/183x365.png/5fa2dd/ffffff,purus sit amet nulla quisque arcu libero rutrum ac lobortis,2000,Passport,9,587
641,2021-06-29 21:49:09,2021-06-19 07:41:11,2021-07-03 05:43:53,AUTOMATIC,Red,99,GAS,http://dummyimage.com/172x368.png/cc0000/ffffff,non velit nec nisi vulputate nonummy maecenas tincidunt lacus at,2011,Savana 1500,7,196
642,2021-04-30 23:28:59,2021-06-22 06:33:01,2021-03-31 14:58:35,AUTOMATIC,Maroon,12,GASOLINE,http://dummyimage.com/151x392.png/5fa2dd/ffffff,ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam,1986,Mirage,7,253
643,2021-07-02 01:56:10,2021-04-28 07:05:05,2021-03-22 23:36:22,AUTOMATIC,Aquamarine,91,DIESEL,http://dummyimage.com/103x161.png/5fa2dd/ffffff,hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt,2012,Landaulet,4,386
644,2021-05-04 17:35:21,2021-03-20 08:00:03,2021-08-18 12:28:49,STICK,Khaki,83,DIESEL,http://dummyimage.com/166x221.png/dddddd/000000,libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna,2012,Quattroporte,7,925
645,2021-06-25 04:28:34,2021-06-13 05:18:16,2021-02-09 18:08:07,STICK,Blue,86,GAS,http://dummyimage.com/130x331.png/cc0000/ffffff,lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea,2008,V50,7,952
646,2021-02-08 22:43:27,2021-08-07 12:36:30,2021-07-15 08:36:16,AUTOMATIC,Green,6,DIESEL,http://dummyimage.com/116x207.png/ff4444/ffffff,non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget,2009,RX-8,5,476
647,2021-04-07 00:40:44,2021-05-27 02:17:24,2021-05-25 20:05:41,AUTOMATIC,Crimson,93,GASOLINE,http://dummyimage.com/168x322.png/5fa2dd/ffffff,eget semper rutrum nulla nunc purus phasellus in felis donec semper,1926,Imperial,4,694
648,2021-03-05 18:34:32,2021-05-10 13:24:02,2021-04-08 23:15:25,STICK,Red,17,GASOLINE,http://dummyimage.com/169x254.png/5fa2dd/ffffff,morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis,2008,Sierra,3,424
649,2021-06-03 09:56:01,2021-07-05 12:03:42,2021-08-09 19:30:01,STICK,Turquoise,86,GASOLINE,http://dummyimage.com/201x130.png/5fa2dd/ffffff,sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean,2002,Highlander,3,398
650,2021-01-04 21:56:23,2021-08-01 03:55:24,2021-01-10 23:24:22,AUTOMATIC,Violet,21,DIESEL,http://dummyimage.com/159x349.png/5fa2dd/ffffff,justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut,2009,Sonata,7,421
651,2021-01-25 10:00:36,2021-03-26 06:35:11,2021-06-23 23:10:50,AUTOMATIC,Aquamarine,82,GAS,http://dummyimage.com/103x393.png/5fa2dd/ffffff,luctus et ultrices posuere cubilia curae nulla dapibus dolor vel,1994,Ram Van B250,3,842
652,2021-05-20 02:29:38,2021-01-22 11:50:27,2021-02-02 11:38:40,AUTOMATIC,Purple,68,DIESEL,http://dummyimage.com/182x375.png/ff4444/ffffff,condimentum curabitur in libero ut massa volutpat convallis morbi odio,2005,Sequoia,8,71
653,2021-04-11 11:12:17,2021-01-08 14:49:03,2021-04-08 12:55:41,AUTOMATIC,Indigo,78,GASOLINE,http://dummyimage.com/192x114.png/cc0000/ffffff,gravida sem praesent id massa id nisl venenatis lacinia aenean,2006,Sierra 2500,4,827
654,2021-09-07 03:16:00,2021-01-04 00:13:19,2021-01-17 01:07:30,STICK,Indigo,62,GASOLINE,http://dummyimage.com/243x367.png/cc0000/ffffff,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio,2007,Sonata,2,521
655,2021-03-30 22:20:53,2021-04-19 06:10:30,2021-09-11 18:07:32,STICK,Goldenrod,91,GAS,http://dummyimage.com/243x289.png/dddddd/000000,suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit,1997,88,2,307
656,2021-06-14 23:16:59,2021-08-30 22:54:40,2021-06-12 22:58:19,AUTOMATIC,Indigo,7,GASOLINE,http://dummyimage.com/205x297.png/dddddd/000000,pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante,2002,Protege,6,859
657,2021-03-06 19:14:24,2021-09-18 21:12:26,2021-01-28 05:43:51,STICK,Blue,12,GASOLINE,http://dummyimage.com/109x236.png/ff4444/ffffff,primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio,2008,LR3,6,546
658,2021-06-17 00:49:15,2021-03-18 11:51:17,2021-03-22 21:24:04,STICK,Aquamarine,47,DIESEL,http://dummyimage.com/144x392.png/ff4444/ffffff,imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam,1992,Rally Wagon 2500,3,340
659,2021-04-03 08:46:52,2021-01-09 18:35:35,2021-04-27 20:36:04,STICK,Violet,20,DIESEL,http://dummyimage.com/103x275.png/dddddd/000000,tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque,2008,Outback,9,44
660,2021-01-27 21:29:21,2021-07-01 16:30:27,2021-08-12 03:40:08,AUTOMATIC,Goldenrod,11,GASOLINE,http://dummyimage.com/242x279.png/5fa2dd/ffffff,felis donec semper sapien a libero nam dui proin leo odio porttitor,2008,C-Class,1,236
661,2021-05-05 16:59:26,2021-04-28 01:33:02,2021-02-16 19:34:06,AUTOMATIC,Turquoise,10,GASOLINE,http://dummyimage.com/111x390.png/5fa2dd/ffffff,tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac,2004,Windstar,10,860
662,2021-06-19 01:12:22,2021-08-08 05:43:13,2021-08-22 06:45:44,STICK,Pink,91,GAS,http://dummyimage.com/111x158.png/5fa2dd/ffffff,ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget,2003,Lancer Evolution,8,252
663,2021-09-12 17:29:12,2021-05-28 10:21:24,2021-03-31 10:27:13,AUTOMATIC,Orange,58,GAS,http://dummyimage.com/109x362.png/5fa2dd/ffffff,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,1965,Thunderbird,1,332
664,2021-07-03 17:57:46,2021-05-30 07:23:21,2021-02-19 04:07:32,AUTOMATIC,Aquamarine,20,GAS,http://dummyimage.com/221x153.png/ff4444/ffffff,fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis,1984,SL-Class,7,146
665,2021-01-31 03:54:10,2021-05-16 13:29:18,2021-05-10 11:31:13,STICK,Blue,34,GASOLINE,http://dummyimage.com/180x140.png/dddddd/000000,potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et,2004,Thunderbird,7,197
666,2021-04-02 09:57:45,2021-05-08 09:19:41,2021-07-27 23:42:21,STICK,Khaki,36,GAS,http://dummyimage.com/226x215.png/5fa2dd/ffffff,ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,2006,Dakota Club,5,34
667,2021-05-27 01:29:04,2021-03-29 08:57:39,2021-08-05 12:11:17,AUTOMATIC,Purple,16,DIESEL,http://dummyimage.com/182x182.png/dddddd/000000,nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor,2000,Mountaineer,8,570
668,2021-08-06 05:00:42,2021-02-27 21:26:18,2021-02-16 07:24:13,AUTOMATIC,Red,32,DIESEL,http://dummyimage.com/211x162.png/ff4444/ffffff,massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet,1991,Aerostar,1,65
669,2021-01-21 14:42:57,2021-05-21 03:53:40,2021-03-22 21:06:07,STICK,Khaki,45,DIESEL,http://dummyimage.com/213x274.png/cc0000/ffffff,mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer,1992,Tracker,8,892
670,2021-05-17 05:02:05,2021-07-28 07:22:09,2021-07-22 02:00:38,STICK,Violet,99,DIESEL,http://dummyimage.com/241x288.png/5fa2dd/ffffff,luctus rutrum nulla tellus in sagittis dui vel nisl duis ac,2010,Mariner,7,7
671,2021-09-24 20:15:47,2021-04-21 06:36:03,2021-07-13 23:19:49,AUTOMATIC,Turquoise,46,DIESEL,http://dummyimage.com/233x259.png/ff4444/ffffff,dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum,1993,S10 Blazer,10,705
672,2021-06-20 18:12:19,2021-05-31 00:36:01,2021-09-13 08:26:42,AUTOMATIC,Yellow,90,DIESEL,http://dummyimage.com/116x125.png/cc0000/ffffff,nisl nunc rhoncus dui vel sem sed sagittis nam congue,2011,X6 M,5,605
673,2021-01-25 15:06:08,2021-08-01 19:52:40,2021-08-01 21:44:54,STICK,Blue,76,DIESEL,http://dummyimage.com/149x292.png/ff4444/ffffff,primis in faucibus orci luctus et ultrices posuere cubilia curae mauris,1989,Courier,8,230
674,2021-07-27 14:34:35,2021-01-24 12:16:30,2021-07-12 02:47:04,AUTOMATIC,Goldenrod,26,GASOLINE,http://dummyimage.com/155x101.png/dddddd/000000,sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam,2010,Silverado,5,947
675,2021-08-07 19:34:54,2021-06-02 10:07:52,2021-09-10 05:39:55,STICK,Blue,76,GAS,http://dummyimage.com/185x289.png/dddddd/000000,eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum,2012,F350,5,648
676,2021-08-04 12:36:56,2021-01-06 22:26:03,2021-07-25 09:04:17,AUTOMATIC,Maroon,39,GAS,http://dummyimage.com/125x321.png/ff4444/ffffff,in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere,2007,Solstice,8,650
677,2021-04-29 09:39:09,2021-03-08 20:22:15,2021-04-05 10:32:56,AUTOMATIC,Pink,78,DIESEL,http://dummyimage.com/134x347.png/cc0000/ffffff,donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id,2008,Sebring,5,902
678,2021-04-13 11:20:17,2021-04-06 01:45:01,2021-01-22 12:05:55,AUTOMATIC,Puce,5,GASOLINE,http://dummyimage.com/203x332.png/5fa2dd/ffffff,turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu,2000,A6,2,74
679,2021-07-28 03:56:36,2021-05-09 18:13:23,2021-01-27 15:13:22,AUTOMATIC,Orange,50,GAS,http://dummyimage.com/225x183.png/5fa2dd/ffffff,commodo placerat praesent blandit nam nulla integer pede justo lacinia eget,1998,Cabriolet,5,798
680,2021-05-23 14:07:00,2021-09-07 09:56:33,2021-04-22 11:27:49,AUTOMATIC,Pink,74,DIESEL,http://dummyimage.com/211x197.png/dddddd/000000,rhoncus dui vel sem sed sagittis nam congue risus semper porta,2012,RX,5,113
681,2021-06-15 23:01:27,2021-02-07 17:15:46,2021-02-23 18:03:47,STICK,Green,9,GASOLINE,http://dummyimage.com/205x393.png/ff4444/ffffff,lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non,1994,Ram 2500,4,301
682,2021-07-07 21:23:22,2021-04-04 10:43:39,2021-04-25 13:09:25,STICK,Orange,38,GAS,http://dummyimage.com/119x111.png/cc0000/ffffff,sapien urna pretium nisl ut volutpat sapien arcu sed augue,2004,E350,3,680
683,2021-02-26 06:38:19,2021-04-07 02:33:59,2021-01-12 08:14:39,AUTOMATIC,Aquamarine,41,GAS,http://dummyimage.com/165x232.png/cc0000/ffffff,erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in,2000,Avalon,7,309
684,2021-04-22 14:27:07,2021-07-09 23:31:29,2021-07-26 03:38:51,AUTOMATIC,Puce,99,GAS,http://dummyimage.com/193x105.png/ff4444/ffffff,proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue,2006,RSX,6,211
685,2021-09-10 08:47:18,2021-03-02 03:21:18,2021-06-29 05:38:10,AUTOMATIC,Puce,60,GAS,http://dummyimage.com/125x145.png/dddddd/000000,phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat,2007,Escalade,3,118
686,2021-03-29 05:14:20,2021-07-06 01:56:38,2021-09-16 15:24:07,AUTOMATIC,Maroon,57,GASOLINE,http://dummyimage.com/203x332.png/5fa2dd/ffffff,maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra,2011,Leaf,2,438
687,2021-03-04 23:24:44,2021-08-16 21:18:07,2021-08-25 12:29:42,AUTOMATIC,Goldenrod,30,DIESEL,http://dummyimage.com/225x183.png/cc0000/ffffff,tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam,2010,S5,3,646
688,2021-03-26 05:14:28,2021-07-01 15:03:06,2021-03-27 07:19:59,AUTOMATIC,Purple,96,DIESEL,http://dummyimage.com/239x119.png/dddddd/000000,sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor,1995,Aspire,1,542
689,2021-05-16 04:10:51,2021-08-21 05:26:15,2021-05-21 20:20:26,AUTOMATIC,Purple,86,GASOLINE,http://dummyimage.com/250x149.png/dddddd/000000,primis in faucibus orci luctus et ultrices posuere cubilia curae duis,2008,GL-Class,4,879
690,2021-05-26 01:12:22,2021-04-07 23:13:30,2021-07-08 19:57:44,STICK,Red,54,GASOLINE,http://dummyimage.com/187x380.png/ff4444/ffffff,ac leo pellentesque ultrices mattis odio donec vitae nisi nam,2001,S-Class,9,258
691,2021-01-19 13:16:10,2021-08-30 11:57:07,2021-09-13 14:11:22,AUTOMATIC,Goldenrod,39,GASOLINE,http://dummyimage.com/155x344.png/dddddd/000000,proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis,2000,Envoy,3,821
692,2021-06-05 20:00:59,2021-05-25 20:23:34,2021-06-26 12:28:12,STICK,Crimson,20,DIESEL,http://dummyimage.com/245x380.png/ff4444/ffffff,varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,2011,LX,8,530
693,2021-06-11 23:03:48,2021-07-10 04:39:42,2021-06-13 00:59:42,STICK,Mauv,72,GAS,http://dummyimage.com/160x314.png/5fa2dd/ffffff,mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a,1993,New Yorker,10,86
694,2021-07-13 05:11:41,2021-03-09 12:22:49,2021-08-13 00:31:04,AUTOMATIC,Goldenrod,39,GASOLINE,http://dummyimage.com/142x160.png/cc0000/ffffff,adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam,2001,911,9,26
695,2021-02-09 10:32:35,2021-04-21 07:13:22,2021-08-11 05:25:30,AUTOMATIC,Violet,82,GAS,http://dummyimage.com/118x348.png/ff4444/ffffff,mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse,1996,B-Series Plus,1,747
696,2021-07-01 23:40:00,2021-09-05 04:29:25,2021-05-23 06:11:30,STICK,Teal,79,GASOLINE,http://dummyimage.com/130x169.png/ff4444/ffffff,vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec,2005,Accord,2,759
697,2021-03-02 09:17:00,2021-03-06 13:11:25,2021-09-05 12:27:58,STICK,Teal,63,GASOLINE,http://dummyimage.com/231x278.png/dddddd/000000,non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum,1997,Ram 1500 Club,1,590
698,2021-04-22 17:29:53,2021-03-13 08:54:48,2021-06-01 03:34:03,AUTOMATIC,Green,4,GAS,http://dummyimage.com/101x161.png/ff4444/ffffff,nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo,2001,Z3,9,61
699,2021-03-11 05:59:37,2021-09-09 21:32:43,2021-08-29 18:08:00,STICK,Pink,78,GAS,http://dummyimage.com/153x307.png/5fa2dd/ffffff,tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc,1993,DeVille,10,125
700,2021-03-25 03:28:40,2021-03-21 03:01:12,2021-02-12 23:26:30,STICK,Puce,26,GASOLINE,http://dummyimage.com/111x261.png/5fa2dd/ffffff,id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet,1999,Montana,2,386
701,2021-09-07 05:06:12,2021-07-13 05:12:12,2021-06-27 22:43:27,AUTOMATIC,Purple,80,GASOLINE,http://dummyimage.com/197x285.png/5fa2dd/ffffff,in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem,1984,Capri,5,345
702,2021-03-08 21:24:21,2021-03-16 12:15:58,2021-07-31 08:04:23,AUTOMATIC,Orange,26,GAS,http://dummyimage.com/151x180.png/5fa2dd/ffffff,gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede,1996,Chariot,7,48
703,2021-08-26 08:02:50,2021-07-11 19:04:25,2021-02-27 04:57:31,AUTOMATIC,Red,47,GAS,http://dummyimage.com/181x267.png/5fa2dd/ffffff,aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit,1991,LeMans,2,520
704,2021-07-07 14:15:39,2021-03-17 17:57:30,2021-04-28 19:39:49,AUTOMATIC,Mauv,7,GAS,http://dummyimage.com/249x385.png/cc0000/ffffff,imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce,2008,tC,3,856
705,2021-07-26 09:51:40,2021-04-23 08:12:59,2021-08-27 13:05:57,STICK,Teal,17,DIESEL,http://dummyimage.com/218x214.png/cc0000/ffffff,ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit,2008,Explorer,4,781
706,2021-09-11 20:59:17,2021-08-19 10:36:05,2021-09-18 00:09:35,AUTOMATIC,Indigo,68,DIESEL,http://dummyimage.com/216x280.png/dddddd/000000,suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare,2004,SRX,6,670
