car_price_id,created_at,deleted_at,modified_at,car_transmission_kind,color,distance,fuel,image_src,model_option,model_year,name,passengers
593,2021-07-14 00:35:21,2021-01-13 03:48:51,2021-02-09 09:42:53,STICK,Khaki,85,DIESEL,http://dummyimage.com/250x331.png/ff4444/ffffff,arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc,1995,Dakota,9
594,2021-01-20 22:53:19,2021-01-12 03:59:53,2021-03-31 17:48:08,AUTOMATIC,Puce,64,GASOLINE,http://dummyimage.com/184x340.png/cc0000/ffffff,pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit,2006,Elantra,6
595,2021-06-25 21:56:30,2021-09-20 13:39:06,2021-01-15 23:33:11,STICK,Puce,21,GASOLINE,http://dummyimage.com/231x324.png/cc0000/ffffff,at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum,1999,Sonata,8
596,2021-05-07 16:21:40,2021-01-12 23:14:30,2021-05-16 13:18:14,AUTOMATIC,Blue,4,GAS,http://dummyimage.com/179x152.png/ff4444/ffffff,aenean sit amet justo morbi ut odio cras mi pede,1996,Grand Voyager,9
597,2021-08-15 05:00:24,2021-04-10 17:47:14,2021-09-06 09:52:18,AUTOMATIC,Fuscia,20,GAS,http://dummyimage.com/235x387.png/5fa2dd/ffffff,ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis,1990,L300,10
598,2021-04-19 07:37:50,2021-02-23 08:48:21,2021-06-13 18:26:30,AUTOMATIC,Indigo,50,DIESEL,http://dummyimage.com/209x336.png/5fa2dd/ffffff,neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum,1997,Blazer,10
599,2021-03-06 22:30:23,2021-03-01 22:39:59,2021-04-08 13:42:31,STICK,Aquamarine,74,GASOLINE,http://dummyimage.com/205x356.png/5fa2dd/ffffff,integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu,2000,Eurovan,6
600,2021-03-28 10:24:04,2021-05-04 17:13:32,2021-05-23 08:19:33,AUTOMATIC,Pink,87,GASOLINE,http://dummyimage.com/250x339.png/ff4444/ffffff,quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus,1997,DeVille,6
601,2021-05-13 22:09:42,2021-02-16 18:39:55,2021-01-21 18:04:58,STICK,Yellow,20,DIESEL,http://dummyimage.com/208x212.png/ff4444/ffffff,eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum,1994,Excel,9
602,2021-02-09 03:49:48,2021-01-27 20:48:33,2021-05-15 16:19:47,STICK,Crimson,97,GAS,http://dummyimage.com/155x152.png/5fa2dd/ffffff,tortor duis mattis egestas metus aenean fermentum donec ut mauris eget,1994,Lumina,8
603,2021-03-07 04:06:36,2021-03-25 19:22:10,2021-02-08 18:22:04,STICK,Green,91,GAS,http://dummyimage.com/152x108.png/dddddd/000000,ipsum primis in faucibus orci luctus et ultrices posuere cubilia,2008,M6,6
604,2021-08-17 12:14:25,2021-04-25 09:11:51,2021-07-01 15:49:52,STICK,Yellow,81,DIESEL,http://dummyimage.com/129x359.png/5fa2dd/ffffff,nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue,1996,Metro,10
605,2021-04-05 17:24:56,2021-04-22 07:01:31,2021-01-30 04:49:32,AUTOMATIC,Crimson,39,DIESEL,http://dummyimage.com/235x152.png/ff4444/ffffff,hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent,2008,Z4,3
606,2021-08-22 10:32:12,2021-02-19 08:11:56,2021-01-02 01:16:03,STICK,Violet,32,GAS,http://dummyimage.com/161x182.png/dddddd/000000,felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec,2009,Galant,10
607,2021-05-20 19:54:17,2021-06-09 03:34:36,2021-06-25 13:17:35,STICK,Violet,30,DIESEL,http://dummyimage.com/229x266.png/dddddd/000000,posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec,1984,Vanagon,5
608,2021-04-08 08:57:22,2021-03-26 14:34:19,2021-03-20 18:02:13,AUTOMATIC,Orange,69,DIESEL,http://dummyimage.com/189x205.png/cc0000/ffffff,id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat,2004,Taurus,6
609,2021-05-05 06:17:10,2021-09-12 19:49:12,2021-08-12 11:44:50,STICK,Teal,70,GASOLINE,http://dummyimage.com/155x390.png/dddddd/000000,ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in,1993,850,2
610,2021-03-21 10:48:38,2021-05-31 18:44:32,2021-06-24 08:48:23,STICK,Orange,31,GAS,http://dummyimage.com/148x189.png/dddddd/000000,placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id,1994,Jetta,1
611,2021-07-30 13:02:48,2021-05-20 02:19:34,2021-06-24 12:16:24,STICK,Green,56,DIESEL,http://dummyimage.com/186x198.png/dddddd/000000,auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis,1995,8 Series,6
612,2021-07-23 01:27:07,2021-04-05 12:42:36,2021-02-02 21:38:36,STICK,Orange,6,GAS,http://dummyimage.com/223x226.png/ff4444/ffffff,suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis,2004,XG350,10
613,2021-05-14 16:19:55,2021-01-16 16:53:52,2021-03-21 05:14:30,AUTOMATIC,Goldenrod,85,GASOLINE,http://dummyimage.com/108x287.png/cc0000/ffffff,felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam,1993,Cougar,3
614,2021-05-08 06:07:41,2021-03-08 10:12:54,2021-06-19 01:16:45,STICK,Maroon,77,GAS,http://dummyimage.com/110x296.png/ff4444/ffffff,ut odio cras mi pede malesuada in imperdiet et commodo,1997,T100 Xtra,6
615,2021-03-27 13:45:38,2021-05-16 14:09:48,2021-03-09 02:12:17,STICK,Aquamarine,72,GASOLINE,http://dummyimage.com/217x145.png/5fa2dd/ffffff,libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu,2005,Monterey,4
616,2021-01-31 02:41:44,2021-02-25 10:01:50,2021-03-13 12:11:00,STICK,Goldenrod,50,GAS,http://dummyimage.com/170x138.png/cc0000/ffffff,praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat,1992,Integra,3
617,2021-04-01 21:03:11,2021-06-02 04:22:25,2021-08-27 08:32:23,STICK,Orange,99,GASOLINE,http://dummyimage.com/100x227.png/ff4444/ffffff,justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id,1987,Biturbo,3
618,2021-04-08 00:24:48,2021-01-01 22:40:53,2021-07-13 02:49:43,AUTOMATIC,Indigo,28,GAS,http://dummyimage.com/177x175.png/dddddd/000000,et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque,1993,500E,9
619,2021-08-24 03:37:12,2021-07-12 18:07:17,2021-03-01 12:37:45,STICK,Crimson,42,GAS,http://dummyimage.com/240x122.png/ff4444/ffffff,eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna,1995,626,5
620,2021-08-17 01:53:40,2021-06-17 17:04:37,2021-04-26 03:37:24,AUTOMATIC,Teal,72,DIESEL,http://dummyimage.com/118x295.png/cc0000/ffffff,risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum,2002,Tacoma Xtra,6
621,2021-03-02 01:27:54,2021-03-28 09:41:11,2021-07-06 10:41:20,AUTOMATIC,Maroon,68,GAS,http://dummyimage.com/208x204.png/cc0000/ffffff,nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse,1994,Grand Caravan,6
622,2021-06-21 02:05:17,2021-05-28 07:16:43,2021-09-21 04:08:50,AUTOMATIC,Pink,1,DIESEL,http://dummyimage.com/138x199.png/cc0000/ffffff,orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi,1994,Bonneville,10
623,2021-03-27 04:26:49,2021-01-13 12:07:49,2021-07-18 14:25:17,STICK,Puce,48,DIESEL,http://dummyimage.com/158x318.png/cc0000/ffffff,molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in,1996,Grand Voyager,5
624,2021-02-24 15:24:05,2021-09-09 21:46:29,2021-08-17 15:26:11,AUTOMATIC,Fuscia,33,GASOLINE,http://dummyimage.com/173x268.png/ff4444/ffffff,pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac,1995,Grand Cherokee,8
625,2021-06-13 07:40:22,2021-05-30 03:38:31,2021-04-21 21:18:10,AUTOMATIC,Maroon,50,DIESEL,http://dummyimage.com/182x132.png/dddddd/000000,proin at turpis a pede posuere nonummy integer non velit donec,2005,S-Class,1
626,2021-05-24 18:18:25,2021-08-29 03:35:12,2021-09-19 12:39:37,STICK,Turquoise,37,GAS,http://dummyimage.com/224x330.png/ff4444/ffffff,aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus,2004,Allroad,5
627,2021-01-08 02:17:36,2021-03-14 19:33:21,2021-08-30 12:44:11,STICK,Goldenrod,90,DIESEL,http://dummyimage.com/227x267.png/5fa2dd/ffffff,mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate,1991,Corrado,8
628,2021-06-26 14:08:10,2021-02-08 18:45:32,2021-04-13 09:41:53,STICK,Khaki,69,DIESEL,http://dummyimage.com/191x256.png/cc0000/ffffff,erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede,2008,Suburban 2500,7
629,2021-09-17 23:51:19,2021-03-04 20:59:30,2021-08-31 15:56:27,STICK,Teal,40,DIESEL,http://dummyimage.com/211x116.png/cc0000/ffffff,pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at,1989,Familia,6
630,2021-06-01 22:22:46,2021-04-27 06:58:33,2021-09-02 22:41:03,STICK,Green,66,GAS,http://dummyimage.com/212x282.png/ff4444/ffffff,platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at,1998,Q,5
631,2021-01-03 01:38:28,2021-02-09 15:21:26,2021-04-08 20:18:05,STICK,Fuscia,92,GAS,http://dummyimage.com/218x357.png/5fa2dd/ffffff,orci luctus et ultrices posuere cubilia curae donec pharetra magna,2001,Silverado,4
632,2021-02-11 07:12:43,2021-06-29 19:00:13,2021-08-09 20:37:37,AUTOMATIC,Orange,57,GAS,http://dummyimage.com/226x106.png/ff4444/ffffff,venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue,2011,Express,10
633,2021-09-05 10:28:44,2021-05-19 18:05:29,2021-03-04 10:34:57,STICK,Khaki,64,GASOLINE,http://dummyimage.com/207x352.png/cc0000/ffffff,odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id,1996,Sidekick,5
634,2021-04-01 15:51:50,2021-09-18 14:00:50,2021-08-10 21:11:46,STICK,Teal,53,DIESEL,http://dummyimage.com/233x134.png/cc0000/ffffff,donec vitae nisi nam ultrices libero non mattis pulvinar nulla,1989,LeMans,5
635,2021-04-22 23:21:45,2021-06-08 11:00:46,2021-09-09 18:17:44,AUTOMATIC,Khaki,13,GAS,http://dummyimage.com/186x393.png/ff4444/ffffff,massa donec dapibus duis at velit eu est congue elementum,2010,xB,1
636,2021-01-18 04:34:50,2021-02-09 12:31:02,2021-06-29 17:16:01,STICK,Turquoise,2,GASOLINE,http://dummyimage.com/192x376.png/cc0000/ffffff,est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis,2010,Eclipse,4
637,2021-09-18 06:15:11,2021-08-10 01:20:26,2021-07-12 20:06:46,STICK,Indigo,71,DIESEL,http://dummyimage.com/218x102.png/dddddd/000000,in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae,2000,Sable,5
638,2021-08-03 05:31:06,2021-04-03 17:25:35,2021-02-24 16:47:57,STICK,Orange,100,GASOLINE,http://dummyimage.com/176x319.png/cc0000/ffffff,in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium,2002,Suburban 1500,1
639,2021-01-24 10:22:16,2021-01-18 06:11:14,2021-02-10 23:55:52,STICK,Khaki,64,GAS,http://dummyimage.com/162x108.png/ff4444/ffffff,pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat,1995,940,1
640,2021-06-24 06:49:47,2021-01-04 13:59:05,2021-07-05 23:38:56,STICK,Aquamarine,82,DIESEL,http://dummyimage.com/215x223.png/ff4444/ffffff,donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna,1999,300M,3
641,2021-02-19 15:43:02,2021-04-24 18:03:28,2021-01-06 22:41:55,STICK,Aquamarine,12,DIESEL,http://dummyimage.com/182x398.png/cc0000/ffffff,at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum,1984,CR-X,3
642,2021-01-14 04:13:21,2021-05-04 05:12:17,2021-04-09 17:17:25,STICK,Red,47,DIESEL,http://dummyimage.com/190x203.png/5fa2dd/ffffff,aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere,2006,G55 AMG,3
643,2021-03-12 00:31:21,2021-02-06 19:40:44,2021-09-16 03:53:33,STICK,Aquamarine,50,DIESEL,http://dummyimage.com/180x151.png/dddddd/000000,pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis,1989,Cabriolet,5
644,2021-05-16 10:15:08,2021-08-08 14:23:49,2021-01-28 18:33:28,AUTOMATIC,Khaki,8,GAS,http://dummyimage.com/205x390.png/dddddd/000000,justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut,2011,A4,1
645,2021-01-04 20:35:28,2021-04-30 04:55:14,2021-09-14 06:16:47,STICK,Purple,59,DIESEL,http://dummyimage.com/102x282.png/ff4444/ffffff,at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros,1990,944,6
646,2021-09-22 05:42:56,2021-01-26 14:48:33,2021-07-20 22:04:59,STICK,Puce,22,DIESEL,http://dummyimage.com/120x202.png/ff4444/ffffff,lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed,2007,7 Series,9
647,2021-01-20 15:32:58,2021-06-01 09:55:52,2021-03-15 19:37:26,AUTOMATIC,Yellow,58,GAS,http://dummyimage.com/184x269.png/cc0000/ffffff,posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor,2003,4Runner,8
648,2021-06-19 00:52:14,2021-08-31 21:38:36,2021-06-15 23:28:29,AUTOMATIC,Teal,11,GAS,http://dummyimage.com/112x387.png/ff4444/ffffff,vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum,2005,9-5,6
649,2021-05-21 12:15:09,2021-01-13 11:59:42,2021-03-20 10:52:49,AUTOMATIC,Yellow,3,DIESEL,http://dummyimage.com/149x281.png/dddddd/000000,posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae,1999,Savana 1500,3
650,2021-07-18 01:19:50,2021-06-16 15:08:49,2021-01-10 20:28:05,STICK,Blue,60,GAS,http://dummyimage.com/235x141.png/ff4444/ffffff,semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla,1989,Topaz,1
651,2021-04-27 15:19:41,2021-04-01 17:18:35,2021-02-26 17:17:09,AUTOMATIC,Green,5,GAS,http://dummyimage.com/103x301.png/ff4444/ffffff,eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed,1992,F-Series,1
652,2021-04-13 16:56:48,2021-07-10 00:30:38,2021-02-17 09:40:54,STICK,Crimson,89,GAS,http://dummyimage.com/223x304.png/ff4444/ffffff,posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros,1986,Town Car,1
653,2021-04-07 12:21:02,2021-07-31 17:31:29,2021-08-12 13:54:41,STICK,Mauv,13,GAS,http://dummyimage.com/138x298.png/ff4444/ffffff,nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula,2007,Elantra,2
654,2021-05-17 18:10:09,2021-09-22 20:23:45,2021-09-06 06:05:56,AUTOMATIC,Aquamarine,57,GASOLINE,http://dummyimage.com/165x319.png/5fa2dd/ffffff,mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci,1991,Riviera,4
655,2021-08-07 00:15:52,2021-04-16 11:43:34,2021-04-15 05:26:41,AUTOMATIC,Maroon,33,GAS,http://dummyimage.com/206x380.png/ff4444/ffffff,venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus,2009,Continental Flying Spur,1
656,2021-08-28 14:00:53,2021-03-08 23:25:31,2021-04-23 09:31:23,AUTOMATIC,Maroon,21,DIESEL,http://dummyimage.com/100x370.png/5fa2dd/ffffff,nulla elit ac nulla sed vel enim sit amet nunc viverra,1996,NSX,5
657,2021-03-13 13:19:19,2021-03-01 11:07:57,2021-03-27 15:27:39,AUTOMATIC,Blue,34,GASOLINE,http://dummyimage.com/217x131.png/cc0000/ffffff,habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla,2012,NV2500,2
658,2021-05-24 17:42:01,2021-04-17 00:54:50,2021-04-07 21:23:20,STICK,Aquamarine,96,GASOLINE,http://dummyimage.com/250x235.png/5fa2dd/ffffff,arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst,2007,Milan,3
659,2021-08-19 06:52:27,2021-05-15 06:42:31,2021-01-24 01:53:44,STICK,Pink,34,GAS,http://dummyimage.com/192x355.png/cc0000/ffffff,ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit,2011,62,3
660,2021-04-30 17:42:30,2021-03-23 13:14:38,2021-06-16 14:59:29,STICK,Pink,72,DIESEL,http://dummyimage.com/102x261.png/5fa2dd/ffffff,quam a odio in hac habitasse platea dictumst maecenas ut,1990,Firebird,1
661,2021-05-11 08:03:54,2021-07-31 12:04:14,2021-07-28 07:17:13,AUTOMATIC,Turquoise,23,GASOLINE,http://dummyimage.com/184x368.png/ff4444/ffffff,turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin,2007,Lucerne,9
662,2021-03-09 05:33:26,2021-05-14 08:38:15,2021-02-14 02:11:11,STICK,Violet,61,DIESEL,http://dummyimage.com/227x363.png/5fa2dd/ffffff,etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum,2005,RX-8,6
663,2021-02-03 20:52:20,2021-06-24 15:28:20,2021-04-02 22:47:10,STICK,Turquoise,42,DIESEL,http://dummyimage.com/105x383.png/dddddd/000000,sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi,2007,9-5,3
664,2021-01-13 12:59:40,2021-09-12 05:31:16,2021-06-01 22:10:16,STICK,Blue,84,GAS,http://dummyimage.com/220x167.png/dddddd/000000,neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo,1997,3500,2
665,2021-04-25 08:15:56,2021-05-03 15:34:13,2021-02-16 01:50:47,STICK,Blue,31,GASOLINE,http://dummyimage.com/242x136.png/ff4444/ffffff,curabitur convallis duis consequat dui nec nisi volutpat eleifend donec,1999,B-Series,10
666,2021-06-06 15:23:09,2021-06-07 06:18:51,2021-01-05 02:28:50,AUTOMATIC,Orange,63,GAS,http://dummyimage.com/197x347.png/dddddd/000000,lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec,2007,MDX,4
667,2021-08-16 12:32:53,2021-01-23 04:37:56,2021-03-23 13:03:08,STICK,Puce,55,GAS,http://dummyimage.com/177x136.png/5fa2dd/ffffff,pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat,2008,9-7X,3
668,2021-01-02 08:29:34,2021-03-06 23:48:21,2021-08-26 22:42:56,AUTOMATIC,Pink,96,DIESEL,http://dummyimage.com/156x228.png/dddddd/000000,mauris enim leo rhoncus sed vestibulum sit amet cursus id,1980,Thunderbird,3
669,2021-04-11 16:03:37,2021-04-07 06:59:41,2021-04-14 14:36:21,AUTOMATIC,Yellow,48,GASOLINE,http://dummyimage.com/140x371.png/5fa2dd/ffffff,nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget,1987,929,2
670,2021-08-13 20:32:38,2021-07-25 00:24:16,2021-04-20 18:41:13,AUTOMATIC,Goldenrod,67,DIESEL,http://dummyimage.com/188x109.png/5fa2dd/ffffff,vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat,2011,Lucerne,6
671,2021-08-16 01:57:14,2021-04-20 13:48:36,2021-05-17 03:02:38,AUTOMATIC,Khaki,3,GASOLINE,http://dummyimage.com/124x370.png/ff4444/ffffff,sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper,2005,Freestar,2
672,2021-03-11 20:28:42,2021-04-08 11:41:52,2021-06-29 20:09:39,STICK,Green,28,GAS,http://dummyimage.com/132x308.png/cc0000/ffffff,justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce,1994,Escort,8
673,2021-03-23 02:46:18,2021-04-04 08:50:36,2021-06-24 21:20:21,STICK,Crimson,41,DIESEL,http://dummyimage.com/198x298.png/ff4444/ffffff,mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus,1999,Caravan,3
