dealer_company_id,created_at,deleted_at,modified_at,assignment_member,company_vehicle,description,name
643,2021-08-17 15:09:00,2021-07-02 20:12:30,2021-05-30 00:44:08,2,5,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.","Johnson, Kirlin and Tremblay"
644,2021-07-07 15:22:44,2021-06-15 05:37:29,2021-05-03 00:33:43,4,23,"Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.",Bosco-Pouros
645,2021-08-19 08:59:48,2021-04-04 17:53:34,2021-01-26 02:46:04,46,30,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",Predovic-Yost
646,2021-04-29 06:05:05,2021-03-27 16:11:27,2021-03-17 05:59:55,14,44,"Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",Goyette LLC
647,2021-03-21 03:48:58,2021-07-12 23:27:20,2021-05-16 21:58:39,93,24,"Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.

Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",Zboncak-Wilderman
648,2021-03-03 13:44:48,2021-03-15 08:04:57,2021-04-15 16:35:31,9,57,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",Considine-Kuhic
649,2021-01-05 10:44:28,2021-03-08 04:52:02,2021-08-28 18:53:56,58,75,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,Greenfelder-Tillman
650,2021-02-02 15:44:53,2021-03-11 05:47:53,2021-08-09 11:21:21,51,17,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,Kiehn Group
651,2021-01-28 18:20:51,2021-04-11 15:10:25,2021-01-29 01:54:38,63,12,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",Becker and Sons
652,2021-09-15 02:53:42,2021-06-02 17:35:56,2021-08-20 15:05:45,66,49,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",Heidenreich-Dickinson
653,2021-06-29 06:45:55,2021-04-10 00:58:59,2021-04-21 09:33:43,14,32,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.","Murphy, Lakin and Torphy"
654,2021-02-15 20:08:00,2021-01-31 08:10:16,2021-08-03 23:02:50,86,58,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.","Johnston, Bergnaum and Kautzer"
655,2021-03-26 10:24:00,2021-05-18 00:29:47,2021-06-12 17:35:09,43,60,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,"Pollich, Batz and Jenkins"
656,2021-01-06 05:54:43,2021-06-12 18:06:53,2021-07-03 00:54:44,91,14,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.","Dooley, Crist and Lebsack"
657,2021-09-03 01:48:08,2021-06-20 12:52:57,2021-05-31 08:03:57,59,33,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.",Kling-Shanahan
658,2021-01-26 22:19:46,2021-05-17 10:16:09,2021-03-03 23:33:23,52,90,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,"Herzog, Carter and Bogisich"
659,2021-03-16 23:13:00,2021-08-24 08:11:52,2021-07-10 02:53:28,86,53,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,"Ernser, Kuphal and Boehm"
660,2021-08-05 20:19:38,2021-07-20 02:56:18,2021-02-23 19:06:02,37,35,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",Kassulke-Mueller
661,2021-07-25 20:06:59,2021-04-29 02:15:28,2021-01-26 14:19:21,90,23,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",Friesen-McCullough
662,2021-08-20 07:47:54,2021-04-29 09:37:03,2021-08-08 20:16:48,55,47,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",Hudson Inc
663,2021-08-07 05:07:59,2021-03-10 21:17:29,2021-06-01 23:22:04,36,20,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",Gerlach-Conroy
664,2021-03-15 13:54:36,2021-02-12 10:58:56,2021-08-06 23:32:52,33,65,"Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",Cruickshank LLC
665,2021-01-10 20:58:16,2021-03-10 02:32:43,2021-09-23 08:10:14,46,75,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",Hoeger-Ondricka
666,2021-07-16 23:11:08,2021-02-12 01:50:58,2021-01-07 18:32:49,52,5,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.","Towne, Ferry and Ledner"
667,2021-07-16 11:46:31,2021-09-11 07:30:27,2021-04-30 08:35:58,97,70,Sed ante. Vivamus tortor. Duis mattis egestas metus.,"Murazik, Bode and Parisian"
668,2021-04-23 23:23:44,2021-09-14 07:03:26,2021-05-05 06:20:43,16,39,"Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",Kunde Inc
669,2021-02-12 05:50:34,2021-07-03 02:11:27,2021-04-03 18:22:53,67,23,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",Buckridge Inc
670,2021-01-02 00:46:42,2021-03-17 03:39:32,2021-08-19 21:57:57,10,65,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,Nader-Daugherty
671,2021-08-30 17:54:30,2021-05-17 04:27:35,2021-01-30 18:54:48,45,56,"Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.

Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",Lehner-Bayer
672,2021-02-16 18:15:31,2021-04-26 12:53:50,2021-08-06 19:14:24,86,77,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.",Waters-Schimmel
673,2021-04-03 18:01:48,2021-03-10 05:32:08,2021-08-07 18:11:45,7,20,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,"Cartwright, Bauch and Gleason"
674,2021-07-30 03:30:14,2021-02-09 22:58:18,2021-04-24 18:36:48,84,56,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",Adams-Lubowitz
675,2021-08-15 10:04:47,2021-09-16 16:32:56,2021-01-28 05:57:02,24,100,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.","Towne, Jerde and Bauch"
676,2021-04-27 14:24:38,2021-03-24 19:51:21,2021-05-14 19:08:47,38,65,Phasellus in felis. Donec semper sapien a libero. Nam dui.,"Hahn, Jacobi and Rutherford"
677,2021-08-08 13:11:53,2021-07-28 01:54:08,2021-02-12 03:29:54,43,8,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",Feeney-Gislason
678,2021-02-23 22:31:16,2021-09-14 23:53:47,2021-09-20 09:59:54,71,89,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.","Walsh, Bauch and Wehner"
679,2021-02-21 21:04:15,2021-07-31 08:58:54,2021-05-13 18:25:29,21,85,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",Metz-Bogan
680,2021-02-07 04:58:40,2021-08-28 17:01:16,2021-02-17 15:51:28,17,30,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",Towne-Herman
681,2021-08-04 10:01:40,2021-06-21 06:19:42,2021-06-01 01:27:32,90,65,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",Bogisich and Sons
682,2021-06-16 05:54:32,2021-03-08 01:33:57,2021-01-20 13:05:46,78,21,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.

Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.","Dietrich, Klocko and Cruickshank"
683,2021-04-03 22:05:42,2021-08-31 20:46:52,2021-05-21 14:28:01,22,63,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",Franecki and Sons
684,2021-03-06 09:29:10,2021-04-24 06:16:03,2021-02-06 20:38:41,10,82,Phasellus in felis. Donec semper sapien a libero. Nam dui.,"Prohaska, Bednar and Toy"
685,2021-02-21 03:28:13,2021-07-09 05:44:24,2021-01-05 01:58:57,82,20,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.","Zboncak, Feeney and Daugherty"
686,2021-05-11 09:00:29,2021-06-20 02:33:34,2021-05-25 20:52:45,42,67,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",Bednar-Lesch
687,2021-06-01 18:47:01,2021-08-25 20:03:14,2021-05-21 23:01:38,38,6,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,Okuneva LLC
688,2021-02-01 08:22:39,2021-02-24 22:03:13,2021-03-26 13:10:28,24,93,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.","Schaden, Ondricka and Olson"
689,2021-06-17 23:22:00,2021-03-30 00:53:37,2021-04-03 10:21:02,69,93,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.",Wilderman LLC
690,2021-04-03 07:36:36,2021-03-15 13:19:38,2021-05-04 19:06:50,54,47,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",Monahan and Sons
691,2021-06-19 05:55:18,2021-06-18 18:31:02,2021-09-04 16:08:01,23,64,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",Rolfson Group
692,2021-01-25 20:51:30,2021-03-03 12:46:59,2021-07-05 08:43:56,34,29,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",Kling LLC
693,2021-08-18 18:20:20,2021-02-05 03:10:34,2021-01-15 18:27:02,21,58,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.","Kuhlman, Bernier and Jacobson"
694,2021-07-09 16:50:25,2021-06-04 11:35:43,2021-05-07 05:45:17,16,10,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",Sanford-Conn
695,2021-03-21 06:02:39,2021-01-19 09:42:53,2021-03-24 04:57:41,31,33,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.",Johnson-Stark
696,2021-01-01 05:33:04,2021-05-14 19:34:40,2021-05-19 14:16:25,81,88,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",Schiller and Sons
697,2021-07-17 05:24:20,2021-09-01 09:07:19,2021-07-17 22:37:55,85,53,"Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.","Lind, Fadel and Blanda"
698,2021-02-04 13:02:42,2021-08-21 03:37:16,2021-04-07 18:28:09,98,24,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.",Bergstrom-Keeling
699,2021-08-16 04:05:29,2021-04-12 03:45:20,2021-05-10 21:07:24,51,41,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.

Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",Walsh Inc
700,2021-01-16 20:50:20,2021-05-18 03:36:19,2021-08-22 18:05:54,23,21,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,Glover Group
701,2021-07-28 01:45:05,2021-03-02 02:01:57,2021-07-25 13:38:01,27,86,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,Jerde LLC
702,2021-09-07 17:49:53,2021-03-10 07:12:53,2021-07-06 17:35:39,44,24,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.","Towne, Kuhic and Upton"
703,2021-06-22 22:52:14,2021-04-29 05:09:39,2021-02-04 18:46:25,99,12,Fusce consequat. Nulla nisl. Nunc nisl.,Shanahan Group
704,2021-08-18 22:30:59,2021-09-03 09:05:07,2021-01-25 23:23:05,40,28,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",Pollich-Wyman
705,2021-03-22 12:02:47,2021-03-29 04:46:32,2021-08-06 20:18:07,25,96,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",Roberts Group
706,2021-08-09 22:29:10,2021-06-20 23:04:47,2021-09-14 21:46:36,61,100,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",Mills LLC
707,2021-01-28 07:48:26,2021-09-16 22:50:47,2021-05-31 11:09:12,27,15,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",Farrell Inc
708,2021-06-09 22:44:05,2021-03-01 11:27:11,2021-01-22 07:57:06,97,84,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",O'Keefe LLC
709,2021-05-26 10:54:41,2021-08-18 02:13:44,2021-06-23 22:39:11,68,17,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,Kautzer-Kirlin
710,2021-07-08 10:30:16,2021-07-25 21:18:24,2021-04-23 02:32:37,54,25,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.",Schamberger-Shanahan
711,2021-03-20 21:42:31,2021-01-08 17:25:48,2021-06-12 18:58:11,13,34,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,Will Group
712,2021-03-25 18:14:19,2021-05-01 20:56:25,2021-08-27 03:08:39,66,39,Fusce consequat. Nulla nisl. Nunc nisl.,Mraz-Runte
713,2021-02-15 00:57:38,2021-05-15 07:35:21,2021-01-23 05:37:34,81,37,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",Goldner-Schmidt
714,2021-07-01 09:15:53,2021-01-14 07:56:33,2021-04-12 12:45:28,35,44,"Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.",Will-Huel
715,2021-03-12 21:16:49,2021-07-04 21:42:48,2021-06-06 03:42:01,63,45,"Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.","Bogisich, Daniel and MacGyver"
